datetime,productie_kwh,afname_kwh,injectie_kwh,totaal_verbruik_kwh,verbruik_ev_kwh,verbruik_gebouw_kwh
2026-03-28 17:00:00,255.9,0.0,462.5,-206.6,0.0,-206.6
2026-03-28 18:00:00,64.16,0.0,108.46,-44.3,0.0,-44.3
2026-03-28 19:00:00,1.74,55.86,0.0,57.6,0.0,57.6
2026-03-28 20:00:00,0.0,61.34,0.0,61.34,0.0,61.34
2026-03-28 21:00:00,0.0,63.85,0.0,63.85,0.0,63.85
2026-03-28 22:00:00,0.0,66.96,0.0,66.96,0.0,66.96
2026-03-28 23:00:00,0.0,61.98,0.0,61.98,0.0,61.98
2026-03-29 00:00:00,0.0,54.48,0.0,54.48,0.0,54.48
2026-03-29 01:00:00,0.0,53.84,0.0,53.84,0.0,53.84
2026-03-29 02:00:00,0.0,55.1,0.0,55.1,,
2026-03-29 03:00:00,0.0,53.84,0.0,53.84,0.0,53.84
2026-03-29 04:00:00,0.0,55.72,0.0,55.72,0.0,55.72
2026-03-29 05:00:00,0.0,53.21,0.0,53.21,0.0,53.21
2026-03-29 06:00:00,4.26,57.78,0.0,62.04,0.0,62.04
2026-03-29 07:00:00,94.2,0.0,31.67,62.52,0.0,62.52
2026-03-29 08:00:00,196.0,0.0,221.47,-25.48,0.0,-25.48
2026-03-29 09:00:00,384.2,0.0,547.09,-162.89,0.0,-162.89
2026-03-29 10:00:00,602.66,0.0,994.23,-391.56,0.0,-391.56
2026-03-29 11:00:00,612.75,0.0,547.49,65.26,0.0,65.26
2026-03-29 12:00:00,661.5,0.0,598.34,63.16,0.0,63.16
2026-03-29 13:00:00,632.32,0.0,613.2,19.11,0.0,19.11
2026-03-29 14:00:00,567.22,0.0,557.86,9.36,0.0,9.36
2026-03-29 15:00:00,404.39,0.0,390.27,14.11,0.0,14.11
2026-03-29 16:00:00,227.08,0.0,223.5,3.57,0.0,3.57
2026-03-29 17:00:00,124.08,0.0,121.37,2.71,0.0,2.71
2026-03-29 18:00:00,31.94,0.0,14.45,17.49,0.0,17.49
2026-03-29 19:00:00,0.89,117.33,0.0,118.22,0.0,118.22
2026-03-29 20:00:00,0.0,149.45,0.0,149.45,0.0,149.45
2026-03-29 21:00:00,0.0,202.59,0.0,202.59,0.0,202.59
2026-03-29 22:00:00,0.0,250.7,0.0,250.7,0.0,250.7
2026-03-29 23:00:00,0.0,258.18,0.0,258.18,0.0,258.18
2026-03-30 00:00:00,0.0,290.08,0.0,290.08,0.0,290.08
2026-03-30 01:00:00,0.0,283.82,0.0,283.82,0.0,283.82
2026-03-30 02:00:00,0.0,306.95,0.0,306.95,0.0,306.95
2026-03-30 03:00:00,0.0,348.2,0.0,348.2,0.0,348.2
2026-03-30 04:00:00,0.0,315.7,0.0,315.7,0.0,315.7
2026-03-30 05:00:00,0.0,386.31,0.0,386.31,0.0,386.31
2026-03-30 06:00:00,3.0,433.33,0.0,436.32,0.0,436.32
2026-03-30 07:00:00,14.34,426.47,0.0,440.81,9.87,430.94
2026-03-30 08:00:00,50.75,460.62,0.0,511.36,105.04,406.32
2026-03-30 09:00:00,129.21,243.34,0.0,372.55,172.67,199.88
2026-03-30 10:00:00,107.89,71.87,0.0,179.76,161.19,18.58
2026-03-30 11:00:00,101.58,0.0,35.28,66.3,130.2,-63.9
2026-03-30 12:00:00,121.55,15.69,0.0,137.24,82.75,54.49
2026-03-30 13:00:00,323.28,0.0,206.36,116.92,69.58,47.34
2026-03-30 14:00:00,347.46,0.0,219.89,127.56,54.45,73.11
2026-03-30 15:00:00,401.2,0.0,264.35,136.85,44.41,92.44
2026-03-30 16:00:00,420.51,0.0,196.4,224.11,29.96,194.15
2026-03-30 17:00:00,325.55,0.0,97.65,227.9,16.5,211.4
2026-03-30 18:00:00,80.94,187.26,0.0,268.2,12.84,255.36
2026-03-30 19:00:00,3.02,358.48,0.0,361.5,0.26,361.24
2026-03-30 20:00:00,0.0,391.94,0.0,391.94,0.0,391.94
2026-03-30 21:00:00,0.0,415.7,0.0,415.7,0.0,415.7
2026-03-30 22:00:00,0.0,416.32,0.0,416.32,0.0,416.32
2026-03-30 23:00:00,0.0,405.69,0.0,405.69,0.0,405.69
2026-03-31 00:00:00,0.0,418.82,0.0,418.82,0.0,418.82
2026-03-31 01:00:00,0.0,385.08,0.0,385.08,0.0,385.08
2026-03-31 02:00:00,0.0,406.94,0.0,406.94,0.0,406.94
2026-03-31 03:00:00,0.0,415.7,0.0,415.7,0.0,415.7
2026-03-31 04:00:00,0.0,398.82,0.0,398.82,0.0,398.82
2026-03-31 05:00:00,0.0,403.19,0.0,403.19,0.0,403.19
2026-03-31 06:00:00,0.0,425.7,0.0,425.7,0.0,425.7
2026-03-31 07:00:00,3.05,448.64,0.0,451.69,0.99,450.7
2026-03-31 08:00:00,27.83,417.47,0.0,445.3,45.04,400.26
2026-03-31 09:00:00,75.9,228.27,0.0,304.16,102.92,201.24
2026-03-31 10:00:00,261.78,0.0,30.79,230.99,126.32,104.67
2026-03-31 11:00:00,491.91,0.0,116.99,374.92,134.84,240.08
2026-03-31 12:00:00,591.27,0.0,262.97,328.3,96.36,231.94
2026-03-31 13:00:00,586.04,0.0,260.7,325.34,52.4,272.94
2026-03-31 14:00:00,470.34,0.0,263.26,207.09,43.7,163.38
2026-03-31 15:00:00,254.12,0.0,145.69,108.44,29.93,78.5
2026-03-31 16:00:00,182.99,0.0,94.69,88.3,20.71,67.59
2026-03-31 17:00:00,154.3,129.1,0.0,283.4,10.5,272.9
2026-03-31 18:00:00,100.39,319.72,0.0,420.11,0.0,420.11
2026-03-31 19:00:00,36.41,411.56,0.0,447.98,0.02,447.96
2026-03-31 20:00:00,1.26,421.31,0.0,422.58,0.1,422.47
2026-03-31 21:00:00,0.0,435.06,0.0,435.06,0.0,435.06
2026-03-31 22:00:00,0.0,458.2,0.0,458.2,0.0,458.2
2026-03-31 23:00:00,0.0,411.32,0.0,411.32,0.0,411.32
2026-04-01 00:00:00,0.0,411.32,0.0,411.32,0.0,411.32
2026-04-01 01:00:00,0.0,415.7,0.0,415.7,0.0,415.7
2026-04-01 02:00:00,0.0,382.58,0.0,382.58,0.0,382.58
2026-04-01 03:00:00,0.0,358.82,0.0,358.82,0.0,358.82
2026-04-01 04:00:00,0.0,378.82,0.0,378.82,0.0,378.82
2026-04-01 05:00:00,0.0,409.44,0.0,409.44,0.0,409.44
2026-04-01 06:00:00,0.0,430.08,0.0,430.08,2.14,427.93
2026-04-01 07:00:00,6.86,438.34,0.0,445.2,27.16,418.04
2026-04-01 08:00:00,74.5,398.92,0.0,473.42,73.89,399.54
2026-04-01 09:00:00,211.07,185.65,0.0,396.72,107.14,289.58
2026-04-01 10:00:00,590.33,0.0,297.85,292.48,92.56,199.91
2026-04-01 11:00:00,611.53,0.0,366.75,244.78,74.56,170.22
2026-04-01 12:00:00,681.5,0.0,626.54,54.96,37.8,17.17
2026-04-01 13:00:00,363.91,0.0,302.77,61.14,9.44,51.7
2026-04-01 14:00:00,397.51,0.0,333.15,64.36,0.0,64.36
2026-04-01 15:00:00,494.05,0.0,413.07,80.97,0.0,80.97
2026-04-01 16:00:00,574.09,0.0,387.38,186.71,0.0,186.71
2026-04-01 17:00:00,521.47,0.0,362.34,159.14,0.55,158.59
2026-04-01 18:00:00,175.59,39.72,0.0,215.31,0.0,215.31
2026-04-01 19:00:00,61.82,219.25,0.0,281.08,0.0,281.08
2026-04-01 20:00:00,3.75,274.49,0.0,278.24,2.23,276.01
2026-04-01 21:00:00,0.0,285.08,0.0,285.08,0.0,285.08
2026-04-01 22:00:00,0.0,376.31,0.0,376.31,0.0,376.31
2026-04-01 23:00:00,0.0,368.82,0.0,368.82,0.0,368.82
2026-04-02 00:00:00,0.0,359.44,0.0,359.44,0.0,359.44
2026-04-02 01:00:00,0.0,341.95,0.0,341.95,0.0,341.95
2026-04-02 02:00:00,0.0,360.69,0.0,360.69,0.0,360.69
2026-04-02 03:00:00,0.0,314.45,0.0,314.45,0.0,314.45
2026-04-02 04:00:00,0.0,355.06,0.0,355.06,0.0,355.06
2026-04-02 05:00:00,0.0,366.31,0.0,366.31,0.0,366.31
2026-04-02 06:00:00,0.0,371.32,0.0,371.32,0.0,371.32
2026-04-02 07:00:00,7.3,381.2,0.0,388.5,10.06,378.44
2026-04-02 08:00:00,133.91,348.5,0.0,482.41,68.28,414.13
2026-04-02 09:00:00,181.7,366.34,0.0,548.04,117.16,430.87
2026-04-02 10:00:00,358.23,131.51,0.0,489.74,98.66,391.07
2026-04-02 11:00:00,231.79,20.19,0.0,251.98,88.43,163.55
2026-04-02 12:00:00,235.85,0.0,199.29,36.56,49.33,-12.77
2026-04-02 13:00:00,267.2,0.0,173.38,93.81,26.48,67.34
2026-04-02 14:00:00,649.08,0.0,720.12,-71.04,17.34,-88.38
2026-04-02 15:00:00,625.18,0.0,506.43,118.75,3.33,115.42
2026-04-02 16:00:00,587.03,0.0,399.98,187.05,0.0,187.05
2026-04-02 17:00:00,271.05,0.0,146.51,124.54,0.04,124.49
2026-04-02 18:00:00,157.43,99.21,0.0,256.64,0.0,256.64
2026-04-02 19:00:00,36.59,344.6,0.0,381.19,0.0,381.19
2026-04-02 20:00:00,0.16,415.16,0.0,415.32,0.0,415.32
2026-04-02 21:00:00,0.0,378.82,0.0,378.82,0.0,378.82
2026-04-02 22:00:00,0.0,388.81,0.0,388.81,0.0,388.81
2026-04-02 23:00:00,0.0,382.58,0.0,382.58,0.0,382.58
2026-04-03 00:00:00,0.0,382.56,0.0,382.56,0.0,382.56
2026-04-03 01:00:00,0.0,334.45,0.0,334.45,0.0,334.45
2026-04-03 02:00:00,0.0,362.56,0.0,362.56,0.0,362.56
2026-04-03 03:00:00,0.0,323.82,0.0,323.82,0.0,323.82
2026-04-03 04:00:00,0.0,322.58,0.0,322.58,0.0,322.58
2026-04-03 05:00:00,0.0,335.7,0.0,335.7,0.0,335.7
2026-04-03 06:00:00,0.0,348.2,0.0,348.2,3.56,344.64
2026-04-03 07:00:00,9.47,374.24,0.0,383.71,25.4,358.32
2026-04-03 08:00:00,44.53,307.03,0.0,351.56,51.43,300.13
2026-04-03 09:00:00,86.57,257.84,0.0,344.41,110.52,233.9
2026-04-03 10:00:00,200.96,25.54,0.0,226.5,110.4,116.1
2026-04-03 11:00:00,385.12,0.0,272.02,113.1,41.98,71.12
2026-04-03 12:00:00,354.17,0.0,306.55,47.62,17.76,29.86
2026-04-03 13:00:00,286.84,0.0,206.91,79.92,10.7,69.23
2026-04-03 14:00:00,607.15,0.0,409.56,197.59,10.27,187.32
2026-04-03 15:00:00,378.74,0.0,193.61,185.12,0.0,185.12
2026-04-03 16:00:00,177.4,0.0,23.98,153.41,0.0,153.41
2026-04-03 17:00:00,143.03,38.37,0.0,181.4,0.09,181.31
2026-04-03 18:00:00,118.57,100.89,0.0,219.46,0.0,219.46
2026-04-03 19:00:00,33.14,193.42,0.0,226.56,0.0,226.56
2026-04-03 20:00:00,4.71,216.61,0.0,221.32,0.0,221.32
2026-04-03 21:00:00,0.0,211.94,0.0,211.94,0.0,211.94
2026-04-03 22:00:00,0.0,246.32,0.0,246.32,0.0,246.32
2026-04-03 23:00:00,0.0,198.2,0.0,198.2,0.0,198.2
2026-04-04 00:00:00,0.0,201.96,0.0,201.96,0.0,201.96
2026-04-04 01:00:00,0.0,173.82,0.0,173.82,0.0,173.82
2026-04-04 02:00:00,0.0,171.32,0.0,171.32,0.0,171.32
2026-04-04 03:00:00,0.0,154.46,0.0,154.46,0.0,154.46
2026-04-04 04:00:00,0.0,130.07,0.0,130.07,0.0,130.07
2026-04-04 05:00:00,0.0,70.71,0.0,70.71,0.0,70.71
2026-04-04 06:00:00,0.0,63.84,0.0,63.84,0.0,63.84
2026-04-04 07:00:00,2.59,48.38,0.0,50.98,0.0,50.98
2026-04-04 08:00:00,21.63,0.0,117.78,-96.15,0.0,-96.15
2026-04-04 09:00:00,280.59,0.0,538.05,-257.46,0.0,-257.46
2026-04-04 10:00:00,461.05,0.0,850.83,-389.79,0.0,-389.79
2026-04-04 11:00:00,429.83,0.0,387.45,42.38,0.0,42.38
2026-04-04 12:00:00,282.11,0.0,239.87,42.24,0.0,42.24
2026-04-04 13:00:00,488.9,0.0,449.33,39.56,0.0,39.56
2026-04-04 14:00:00,598.17,0.0,564.47,33.7,0.0,33.7
2026-04-04 15:00:00,850.93,0.0,825.88,25.05,0.0,25.05
2026-04-04 16:00:00,699.01,0.0,665.61,33.4,0.0,33.4
2026-04-04 17:00:00,350.46,0.0,312.89,37.58,0.0,37.58
2026-04-04 18:00:00,271.08,0.0,481.37,-210.29,0.0,-210.29
2026-04-04 19:00:00,66.96,0.0,62.24,4.71,0.0,4.71
2026-04-04 20:00:00,2.81,45.87,0.0,48.69,0.0,48.69
2026-04-04 21:00:00,0.0,55.09,0.0,55.09,0.0,55.09
2026-04-04 22:00:00,0.0,55.72,0.0,55.72,0.0,55.72
2026-04-04 23:00:00,0.0,49.48,0.0,49.48,0.0,49.48
2026-04-05 00:00:00,0.0,44.46,0.0,44.46,0.0,44.46
2026-04-05 01:00:00,0.0,44.48,0.0,44.48,0.0,44.48
2026-04-05 02:00:00,0.0,43.85,0.0,43.85,0.0,43.85
2026-04-05 03:00:00,0.0,43.84,0.0,43.84,0.0,43.84
2026-04-05 04:00:00,0.0,44.48,0.0,44.48,0.0,44.48
2026-04-05 05:00:00,0.0,42.59,0.0,42.59,0.0,42.59
2026-04-05 06:00:00,0.0,48.85,0.0,48.85,0.0,48.85
2026-04-05 07:00:00,6.1,33.54,0.0,39.64,0.0,39.64
2026-04-05 08:00:00,32.35,0.0,30.42,1.93,0.0,1.93
2026-04-05 09:00:00,52.03,0.0,33.54,18.49,0.0,18.49
2026-04-05 10:00:00,199.46,0.0,170.32,29.14,0.0,29.14
2026-04-05 11:00:00,129.5,0.0,95.83,33.67,0.0,33.67
2026-04-05 12:00:00,348.73,0.0,312.53,36.2,0.0,36.2
2026-04-05 13:00:00,660.29,0.0,620.76,39.53,0.0,39.53
2026-04-05 14:00:00,779.68,0.0,741.67,38.01,0.0,38.01
2026-04-05 15:00:00,477.84,0.0,438.63,39.21,0.0,39.21
2026-04-05 16:00:00,512.62,0.0,475.07,37.55,0.0,37.55
2026-04-05 17:00:00,397.56,0.0,363.68,33.88,0.0,33.88
2026-04-05 18:00:00,142.62,0.0,95.61,47.01,0.0,47.01
2026-04-05 19:00:00,81.87,0.0,34.84,47.04,0.0,47.04
2026-04-05 20:00:00,3.27,121.89,0.0,125.16,0.0,125.16
2026-04-05 21:00:00,0.0,108.21,0.0,108.21,0.0,108.21
2026-04-05 22:00:00,0.0,106.35,0.0,106.35,0.0,106.35
2026-04-05 23:00:00,0.0,98.84,0.0,98.84,0.0,98.84
2026-04-06 00:00:00,0.0,96.34,0.0,96.34,0.0,96.34
2026-04-06 01:00:00,0.0,99.48,0.0,99.48,0.0,99.48
2026-04-06 02:00:00,0.0,100.72,0.0,100.72,0.0,100.72
2026-04-06 03:00:00,0.0,99.46,0.0,99.46,0.0,99.46
2026-04-06 04:00:00,0.0,109.48,0.0,109.48,0.0,109.48
2026-04-06 05:00:00,0.0,121.96,0.0,121.96,0.0,121.96
2026-04-06 06:00:00,0.0,126.34,0.0,126.34,0.0,126.34
2026-04-06 07:00:00,22.51,86.47,0.0,108.98,0.0,108.98
2026-04-06 08:00:00,114.66,0.0,114.56,0.1,0.0,0.1
2026-04-06 09:00:00,208.11,0.0,196.1,12.01,0.0,12.01
2026-04-06 10:00:00,439.64,0.0,382.04,57.6,0.0,57.6
2026-04-06 11:00:00,539.68,0.0,451.03,88.65,0.0,88.65
2026-04-06 12:00:00,678.93,0.0,580.08,98.85,0.0,98.85
2026-04-06 13:00:00,711.47,0.0,617.56,93.91,0.0,93.91
2026-04-06 14:00:00,708.06,0.0,609.57,98.49,0.0,98.49
2026-04-06 15:00:00,385.44,0.0,286.38,99.06,0.0,99.06
2026-04-06 16:00:00,443.75,0.0,348.7,95.05,0.0,95.05
2026-04-06 17:00:00,223.42,0.0,146.24,77.18,0.0,77.18
2026-04-06 18:00:00,131.13,0.0,88.2,42.92,0.0,42.92
2026-04-06 19:00:00,55.95,0.0,50.16,5.79,0.0,5.79
2026-04-06 20:00:00,4.38,97.58,0.0,101.96,0.0,101.96
2026-04-06 21:00:00,0.0,230.1,0.0,230.1,0.0,230.1
2026-04-06 22:00:00,0.0,228.84,0.0,228.84,0.0,228.84
2026-04-06 23:00:00,0.0,256.96,0.0,256.96,0.0,256.96
2026-04-07 00:00:00,0.0,270.08,0.0,270.08,0.0,270.08
2026-04-07 01:00:00,0.0,266.34,0.0,266.34,0.0,266.34
2026-04-07 02:00:00,0.0,279.45,0.0,279.45,0.0,279.45
2026-04-07 03:00:00,0.0,285.71,0.0,285.71,0.0,285.71
2026-04-07 04:00:00,0.0,310.08,0.0,310.08,0.0,310.08
2026-04-07 05:00:00,0.0,355.08,0.0,355.08,0.0,355.08
2026-04-07 06:00:00,0.0,358.2,0.0,358.2,0.0,358.2
2026-04-07 07:00:00,27.07,356.24,0.0,383.31,20.09,363.23
2026-04-07 08:00:00,179.99,170.65,0.0,350.64,105.99,244.65
2026-04-07 09:00:00,392.08,0.0,232.77,159.31,169.7,-10.39
2026-04-07 10:00:00,608.74,0.0,530.09,78.65,144.19,-65.54
2026-04-07 11:00:00,708.72,0.0,605.85,102.88,119.02,-16.15
2026-04-07 12:00:00,684.71,0.0,562.44,122.28,103.95,18.32
2026-04-07 13:00:00,860.86,0.0,732.01,128.85,101.1,27.75
2026-04-07 14:00:00,742.22,0.0,614.13,128.09,64.19,63.9
2026-04-07 15:00:00,676.56,0.0,552.89,123.66,33.89,89.77
2026-04-07 16:00:00,658.98,0.0,551.83,107.15,4.42,102.73
2026-04-07 17:00:00,362.15,0.0,278.82,83.32,0.0,83.32
2026-04-07 18:00:00,119.67,9.79,0.0,129.46,0.0,129.46
2026-04-07 19:00:00,29.44,259.31,0.0,288.75,0.0,288.75
2026-04-07 20:00:00,4.11,366.19,0.0,370.3,0.0,370.3
2026-04-07 21:00:00,0.0,385.08,0.0,385.08,0.0,385.08
2026-04-07 22:00:00,0.0,391.32,0.0,391.32,0.0,391.32
2026-04-07 23:00:00,0.0,395.08,0.0,395.08,0.0,395.08
2026-04-08 00:00:00,0.0,394.45,0.0,394.45,0.0,394.45
2026-04-08 01:00:00,0.0,368.82,0.0,368.82,0.0,368.82
2026-04-08 02:00:00,0.0,375.7,0.0,375.7,0.0,375.7
2026-04-08 03:00:00,0.0,365.7,0.0,365.7,0.0,365.7
2026-04-08 04:00:00,0.0,373.81,0.0,373.81,0.0,373.81
2026-04-08 05:00:00,0.0,427.58,0.0,427.58,0.0,427.58
2026-04-08 06:00:00,0.02,415.68,0.0,415.7,2.47,413.23
2026-04-08 07:00:00,14.97,398.94,0.0,413.91,24.08,389.84
2026-04-08 08:00:00,66.78,283.82,0.0,350.6,69.76,280.84
2026-04-08 09:00:00,113.53,68.79,0.0,182.31,92.2,90.11
2026-04-08 10:00:00,211.23,0.0,129.13,82.1,68.32,13.78
2026-04-08 11:00:00,338.1,0.0,237.31,100.79,48.36,52.43
2026-04-08 12:00:00,434.84,0.0,315.04,119.8,21.01,98.79
2026-04-08 13:00:00,676.96,0.0,555.05,121.91,13.76,108.15
2026-04-08 14:00:00,679.98,0.0,556.8,123.18,11.28,111.9
2026-04-08 15:00:00,678.52,0.0,563.06,115.46,5.64,109.82
2026-04-08 16:00:00,664.18,0.0,565.0,99.18,0.0,99.17
2026-04-08 17:00:00,518.11,0.0,576.86,-58.75,0.72,-59.46
2026-04-08 18:00:00,327.18,0.0,187.6,139.57,0.0,139.57
2026-04-08 19:00:00,101.65,204.89,0.0,306.54,0.0,306.54
2026-04-08 20:00:00,4.2,358.29,0.0,362.49,0.0,362.49
2026-04-08 21:00:00,0.0,385.08,0.0,385.08,0.0,385.07
2026-04-08 22:00:00,0.0,383.82,0.0,383.82,0.0,383.82
2026-04-08 23:00:00,0.0,355.08,0.0,355.08,0.0,355.08
2026-04-09 00:00:00,0.0,335.7,0.0,335.7,0.0,335.7
2026-04-09 01:00:00,0.0,350.7,0.0,350.7,0.0,350.7
2026-04-09 02:00:00,0.0,370.09,0.0,370.09,0.0,370.09
2026-04-09 03:00:00,0.0,364.45,0.0,364.45,0.0,364.45
2026-04-09 04:00:00,0.0,365.7,0.0,365.7,0.0,365.7
2026-04-09 05:00:00,0.0,345.7,0.0,345.7,0.0,345.7
2026-04-09 06:00:00,0.0,348.2,0.0,348.2,0.0,348.2
2026-04-09 07:00:00,14.34,364.61,0.0,378.95,13.25,365.7
2026-04-09 08:00:00,184.15,126.54,0.0,310.69,48.46,262.23
2026-04-09 09:00:00,246.88,0.0,52.81,194.08,82.22,111.85
2026-04-09 10:00:00,252.11,0.0,161.81,90.3,69.44,20.86
2026-04-09 11:00:00,180.18,0.0,86.98,93.2,62.6,30.6
2026-04-09 12:00:00,499.95,0.0,394.45,105.5,49.29,56.21
2026-04-09 13:00:00,466.02,0.0,367.1,98.91,43.83,55.09
2026-04-09 14:00:00,485.2,0.0,376.64,108.56,35.06,73.51
2026-04-09 15:00:00,252.51,0.0,156.0,96.51,15.45,81.06
2026-04-09 16:00:00,338.93,0.0,264.78,74.15,13.26,60.89
2026-04-09 17:00:00,425.5,0.0,279.64,145.86,4.26,141.6
2026-04-09 18:00:00,266.61,0.0,62.38,204.22,2.34,201.89
2026-04-09 19:00:00,128.79,173.41,0.0,302.2,0.0,302.2
2026-04-09 20:00:00,11.13,319.05,0.0,330.19,0.0,330.19
2026-04-09 21:00:00,0.0,360.7,0.0,360.7,0.0,360.7
2026-04-09 22:00:00,0.0,356.32,0.0,356.32,0.0,356.32
2026-04-09 23:00:00,0.0,361.31,0.0,361.31,0.0,361.31
2026-04-10 00:00:00,0.0,332.58,0.0,332.58,0.0,332.58
2026-04-10 01:00:00,0.0,284.45,0.0,284.45,0.0,284.45
2026-04-10 02:00:00,0.0,328.82,0.0,328.82,0.0,328.82
2026-04-10 03:00:00,0.0,326.32,0.0,326.32,0.0,326.32
2026-04-10 04:00:00,0.0,318.82,0.0,318.82,0.0,318.82
2026-04-10 05:00:00,0.0,292.58,0.0,292.58,0.0,292.58
2026-04-10 06:00:00,0.13,328.07,0.0,328.2,2.26,325.94
2026-04-10 07:00:00,36.63,281.02,0.0,317.65,15.72,301.94
2026-04-10 08:00:00,206.22,85.57,0.0,291.79,55.41,236.38
2026-04-10 09:00:00,426.59,0.0,266.09,160.5,69.66,90.84
2026-04-10 10:00:00,635.43,0.0,663.8,-28.38,71.35,-99.72
2026-04-10 11:00:00,754.64,0.0,898.52,-143.88,60.39,-204.27
2026-04-10 12:00:00,837.42,0.0,1030.68,-193.26,25.72,-218.98
2026-04-10 13:00:00,654.39,0.0,985.76,-331.38,7.72,-339.1
2026-04-10 14:00:00,709.3,0.0,1073.94,-364.64,0.0,-364.64
2026-04-10 15:00:00,636.61,0.0,913.08,-276.46,3.44,-279.91
2026-04-10 16:00:00,624.55,0.0,770.84,-146.29,3.64,-149.93
2026-04-10 17:00:00,513.93,0.0,546.49,-32.56,2.55,-35.11
2026-04-10 18:00:00,220.43,0.0,68.68,151.75,0.0,151.75
2026-04-10 19:00:00,122.05,82.43,0.0,204.48,0.0,204.48
2026-04-10 20:00:00,4.04,155.68,0.0,159.72,0.0,159.72
2026-04-10 21:00:00,0.0,62.59,0.0,62.59,0.0,62.59
2026-04-10 22:00:00,0.0,56.34,0.0,56.34,0.0,56.34
2026-04-10 23:00:00,0.0,53.85,0.0,53.85,0.0,53.85
2026-04-11 00:00:00,0.0,51.96,0.0,51.96,0.0,51.96
2026-04-11 01:00:00,0.0,43.85,0.0,43.85,0.0,43.85
2026-04-11 02:00:00,0.0,44.46,0.0,44.46,0.0,44.46
2026-04-11 03:00:00,0.0,44.48,0.0,44.48,0.0,44.48
2026-04-11 04:00:00,0.0,43.84,0.0,43.84,0.0,43.84
2026-04-11 05:00:00,0.0,43.22,0.0,43.22,0.0,43.22
2026-04-11 06:00:00,0.0,43.21,0.0,43.21,0.0,43.21
2026-04-11 07:00:00,1.46,20.81,0.0,22.28,0.0,22.28
2026-04-11 08:00:00,24.7,0.0,27.97,-3.28,0.0,-3.28
2026-04-11 09:00:00,66.18,0.0,62.46,3.72,0.0,3.72
2026-04-11 10:00:00,96.83,0.0,61.08,35.75,0.0,35.75
2026-04-11 11:00:00,138.49,0.0,98.27,40.22,0.0,40.22
2026-04-11 12:00:00,158.99,0.0,121.77,37.22,0.0,37.22
2026-04-11 13:00:00,157.29,0.0,136.75,20.54,0.0,20.54
2026-04-11 14:00:00,235.57,0.0,231.97,3.6,0.0,3.6
2026-04-11 15:00:00,237.9,0.0,235.19,2.71,0.0,2.71
2026-04-11 16:00:00,224.46,0.0,214.81,9.65,0.0,9.65
2026-04-11 17:00:00,132.6,0.0,118.78,13.81,0.0,13.81
2026-04-11 18:00:00,64.62,0.0,58.07,6.55,0.0,6.55
2026-04-11 19:00:00,27.66,0.0,53.98,-26.32,0.0,-26.32
2026-04-11 20:00:00,2.75,29.05,0.0,31.8,0.0,31.8
2026-04-11 21:00:00,0.0,51.96,0.0,51.96,0.0,51.96
2026-04-11 22:00:00,0.0,50.71,0.0,50.71,0.0,50.71
2026-04-11 23:00:00,0.0,46.98,0.0,46.98,0.0,46.98
2026-04-12 00:00:00,0.0,41.96,0.0,41.96,0.0,41.96
2026-04-12 01:00:00,0.0,41.96,0.0,41.96,0.0,41.96
2026-04-12 02:00:00,0.0,43.85,0.0,43.85,0.0,43.85
2026-04-12 03:00:00,0.0,43.21,0.0,43.21,0.0,43.21
2026-04-12 04:00:00,0.0,42.59,0.0,42.59,0.0,42.59
2026-04-12 05:00:00,0.0,44.48,0.0,44.48,0.0,44.48
2026-04-12 06:00:00,0.84,48.63,0.0,49.46,0.0,49.46
2026-04-12 07:00:00,37.3,0.0,18.46,18.84,0.0,18.84
2026-04-12 08:00:00,151.57,0.0,260.48,-108.91,0.0,-108.91
2026-04-12 09:00:00,399.95,0.0,371.01,28.94,0.0,28.94
2026-04-12 10:00:00,588.76,0.0,549.64,39.12,0.0,39.12
2026-04-12 11:00:00,755.22,0.0,717.27,37.95,0.0,37.95
2026-04-12 12:00:00,828.7,0.0,792.01,36.69,0.0,36.69
2026-04-12 13:00:00,780.9,0.0,745.37,35.53,0.0,35.53
2026-04-12 14:00:00,825.22,0.0,789.78,35.44,0.0,35.44
2026-04-12 15:00:00,729.37,0.0,694.92,34.45,0.0,34.45
2026-04-12 16:00:00,662.02,0.0,1186.93,-524.91,0.0,-524.91
2026-04-12 17:00:00,478.63,0.0,805.32,-326.69,0.0,-326.69
2026-04-12 18:00:00,306.01,0.0,399.69,-93.68,0.0,-93.68
2026-04-12 19:00:00,98.6,0.0,72.28,26.32,0.0,26.32
2026-04-12 20:00:00,10.78,74.46,0.0,85.24,0.0,85.24
2026-04-12 21:00:00,0.0,140.09,0.0,140.09,0.0,140.09
2026-04-12 22:00:00,0.0,221.34,0.0,221.34,0.0,221.34
2026-04-12 23:00:00,0.0,249.46,0.0,249.46,0.0,249.46
2026-04-13 00:00:00,0.0,298.2,0.0,298.2,0.0,298.2
2026-04-13 01:00:00,0.0,282.58,0.0,282.58,0.0,282.58
2026-04-13 02:00:00,0.0,297.59,0.0,297.59,0.0,297.59
2026-04-13 03:00:00,0.0,295.08,0.0,295.08,0.0,295.08
2026-04-13 04:00:00,0.0,326.95,0.0,326.95,0.0,326.95
2026-04-13 05:00:00,0.0,335.08,0.0,335.08,0.0,335.08
2026-04-13 06:00:00,0.13,371.19,0.0,371.32,0.0,371.32
2026-04-13 07:00:00,37.85,356.85,0.0,394.7,3.66,391.04
